ID;A_Nacimiento;Educacion;Estado Civil;Ingreso_medio;Hijos;Adolescentes;Fec_Cliente;Edad;MntVinos;MntFrutas;MntCarnes;MntPescados;MntDulces;MntPremiumProd;NumComprasPresenc;NumComprasWeb;NumComprasCatalog;NumComprasemail;NumWebVisitasMes;AcceptedCmp1;AcceptedCmp2;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;Reclamos;Z_Costo_Contacto;Facturado;Z_Utilidad;Tkt_prom;Respuesta
2495;1974;Master;Casado;83891;0;1;20/06/2014;63;217;38;350;111;85;15;1;4;7;10;1;0;0;0;0;0;0;0;816;244.8;35.48;0
7842;1968;Graduado;Soltero;36065;1;1;31/03/2013;56;18;7;34;10;2;3;3;3;0;3;8;0;0;0;0;0;0;0;74;22.2;4.35;0
9955;1954;Graduado;Conviviente;39898;0;1;12/02/2013;76;69;8;26;12;7;12;2;3;0;4;7;0;0;0;0;0;0;0;134;40.2;8.38;0
6663;1940;PhD;Soltero;51141;0;0;08/07/2013;23;144;0;7;0;0;6;1;3;1;4;5;0;0;0;0;0;0;0;157;47.1;11.21;0
2162;1976;Graduado;Casado;56939;0;1;18/09/2013;80;256;34;103;90;29;49;2;3;3;10;3;0;0;0;0;0;0;0;561;168.3;26.71;0
3434;1951;Graduado;Soltero;80872;0;0;12/05/2014;54;483;72;567;94;12;108;1;4;4;10;1;0;0;0;0;0;0;0;1336;400.8;66.80;0
7919;1976;PhD;Conviviente;72335;0;0;13/08/2012;61;1285;105;653;28;21;0;1;10;4;8;8;0;0;0;0;0;0;0;2092;627.6;67.48;0
5626;1964;PhD;Soltero;61798;0;0;23/11/2013;55;338;4;89;11;8;13;1;4;2;9;4;0;0;0;0;0;0;0;463;138.9;23.15;0
6428;1950;PhD;Divorciada;76842;0;0;03/05/2014;22;605;10;345;84;54;32;1;1;8;7;0;0;0;0;0;0;0;0;1130;339;66.47;0
8514;1976;Graduado;Conviviente;29478;1;0;17/01/2014;27;5;0;7;7;1;10;1;1;0;3;6;0;0;0;0;0;0;0;30;9;2.73;0
10448;1956;Graduado;Soltero;46998;0;1;22/10/2012;24;172;41;86;45;6;27;5;5;3;5;7;1;0;0;0;0;0;50;377;128.1;15.08;1
2109;1990;Graduado;Soltero;96843;0;0;23/04/2013;19;448;71;951;40;17;17;1;6;11;10;2;0;0;1;0;0;0;50;1544;478.2;51.47;1
7530;1950;PhD;Divorciada;56551;1;1;07/05/2014;58;67;4;32;17;2;16;3;2;1;4;4;0;0;0;0;0;0;0;138;41.4;9.86;0
8925;1965;Master;Casado;70053;0;1;03/07/2013;35;512;53;98;81;179;89;3;8;5;10;5;0;0;0;0;0;0;0;1012;303.6;32.65;0
3009;1962;PhD;Divorciada;71670;0;0;09/07/2013;66;1462;16;128;0;0;160;1;5;3;6;6;0;1;1;0;1;0;150;1766;574.8;84.10;1
6355;1978;Graduado;Casado;44359;1;1;17/06/2014;32;20;0;14;7;3;10;3;2;0;4;3;0;0;0;0;0;0;0;54;16.2;4.50;0
3517;1952;Graduado;Soltero;40887;1;1;06/05/2013;35;50;4;44;10;10;43;3;3;1;3;9;0;0;0;0;0;0;0;161;48.3;8.47;0
1158;1966;Graduado;Divorciado;48877;0;1;05/01/2014;26;102;1;15;2;0;24;1;3;0;4;7;0;0;0;0;0;0;0;144;43.2;9.60;0
6203;1947;Graduado;Conviviente;74485;0;0;24/08/2013;34;499;149;815;173;49;49;1;6;7;12;3;0;0;0;0;0;0;0;1734;520.2;59.79;0
7165;1972;Graduado;Conviviente;64474;0;1;22/10/2013;51;381;35;172;56;86;93;2;8;2;10;5;0;0;0;0;0;0;0;823;246.9;30.48;0
3595;1963;Graduado;Conviviente;77226;0;1;28/02/2014;36;631;43;239;128;76;21;2;6;8;12;3;0;0;0;0;0;0;0;1138;341.4;36.71;0
8537;1949;Graduado;Divorciada;72643;0;0;27/02/2013;63;526;80;553;123;94;53;1;3;10;7;2;0;0;0;1;0;0;50;1429;443.7;62.13;1
4331;1978;Master;Conviviente;85738;0;0;23/01/2014;31;913;26;376;17;26;13;1;3;6;11;1;0;1;1;0;0;0;100;1371;441.3;62.32;1
6281;1966;Graduado;Divorciado;55686;0;1;14/02/2013;44;673;0;199;37;47;26;2;6;3;5;4;1;0;0;0;0;0;50;982;309.6;49.10;1
4338;1983;Graduado;Soltero;39062;1;0;25/03/2014;80;23;0;9;0;0;12;1;1;0;3;4;1;0;0;0;0;0;50;44;28.2;4.89;1
2452;1971;Graduado;Conviviente;34600;1;1;01/01/2013;67;199;33;60;8;3;15;5;5;2;5;8;0;0;0;0;0;0;0;318;95.4;12.72;0
9507;1975;Graduado;Casado;40794;0;1;07/04/2013;40;261;23;73;4;23;50;2;6;3;5;7;0;0;0;0;0;0;0;434;130.2;18.87;0
8360;1971;Postgrado;Casado;54690;1;1;07/11/2013;43;111;16;37;7;9;18;3;3;1;5;3;0;0;0;0;0;0;0;198;59.4;13.20;0
10311;1969;Graduado;Casado;4428;0;1;05/10/2013;55;16;4;12;2;4;321;0;25;0;0;1;0;0;0;0;0;0;0;359;107.7;13.81;0
5117;1963;Postgrado;Casado;32632;0;0;02/08/2012;46;63;151;137;153;19;53;2;4;4;8;5;0;0;0;0;0;0;0;576;172.8;25.04;0
4867;1968;PhD;Soltero;38236;1;1;20/09/2013;42;58;0;18;2;0;10;4;3;0;4;7;0;0;0;0;0;0;0;88;26.4;4.89;0
9289;1979;Graduado;Casado;36781;1;0;10/04/2014;49;29;1;17;0;3;13;1;2;1;2;8;0;0;0;0;0;0;0;63;18.9;4.50;0
10913;1984;Master;Soltero;31385;1;0;05/12/2012;75;10;2;12;0;1;9;1;1;0;2;8;1;0;0;0;0;0;50;34;25.2;2.83;1
3032;1984;Graduado;Casado;24570;1;0;27/02/2013;32;28;34;62;11;14;44;3;4;0;4;9;0;0;0;0;0;0;0;193;57.9;9.65;0
8524;1974;PhD;Divorciado;25509;1;0;18/09/2012;22;40;3;30;10;7;11;3;3;0;3;9;0;0;0;0;0;0;0;101;30.3;5.61;0
3334;1951;Graduado;Casado;94642;0;0;12/02/2014;45;879;143;797;106;143;143;0;5;7;9;1;0;0;1;1;0;0;100;2211;693.3;100.50;1
4470;1962;Master;Casado;58646;0;1;10/06/2013;74;62;1;44;6;5;22;1;2;1;4;4;0;0;0;0;0;0;0;140;42;11.67;0
1406;1975;Graduado;Soltero;53201;1;1;12/02/2013;38;280;7;81;20;0;27;8;6;3;5;7;0;0;0;0;0;0;0;415;124.5;14.31;0
8619;1957;Graduado;Conviviente;21994;0;1;24/12/2012;26;15;0;6;3;1;3;1;0;0;3;5;0;0;0;0;0;0;0;28;8.4;3.11;0
10821;1978;Graduado;Casado;57113;1;1;06/02/2013;29;182;4;33;0;2;42;6;4;1;5;7;0;0;0;0;0;0;0;263;78.9;11.43;0
4552;1991;Graduado;Casado;51373;0;0;22/06/2013;36;83;2;101;64;26;117;1;3;5;3;4;0;0;0;0;0;0;0;393;117.9;24.56;0
898;1986;Graduado;Casado;23477;1;0;21/10/2013;47;38;15;54;3;8;29;3;3;0;4;8;0;0;0;0;0;0;0;147;44.1;8.17;0
9797;1956;Graduado;Casado;58116;0;1;13/04/2014;44;228;19;130;4;11;51;2;3;3;8;2;0;0;0;0;0;0;0;443;132.9;24.61;0
10949;1963;PhD;Divorciado;72968;0;0;16/12/2013;54;1092;37;592;145;37;55;1;5;5;8;3;0;0;0;1;0;0;50;1958;602.4;89.00;1
8212;1971;Master;Casado;39791;0;1;28/03/2013;69;85;15;27;13;13;21;2;3;1;4;7;0;0;0;0;0;0;0;174;52.2;10.24;0
6248;1947;Master;Soltero;91712;0;0;17/10/2013;33;1276;24;746;94;29;48;0;9;7;11;3;0;0;1;0;0;0;50;2217;680.1;73.90;1
10164;1958;Graduado;Soltero;94472;0;1;03/04/2014;52;1017;33;417;108;100;16;1;5;5;5;5;0;1;1;0;0;0;100;1691;537.3;80.52;1
4547;1960;Graduado;Conviviente;13672;1;1;17/04/2013;41;5;2;9;2;1;5;2;1;0;3;8;0;0;0;0;0;0;0;24;7.2;1.71;0
6815;1980;Postgrado;Casado;96547;0;0;23/05/2014;65;448;21;125;52;101;62;0;7;6;8;2;1;0;1;1;0;0;150;809;287.7;35.17;1
4122;1975;Graduado;Casado;79205;0;0;29/08/2012;57;504;23;117;179;28;44;1;6;5;4;4;0;0;0;1;0;0;50;895;283.5;44.75;1
10841;1975;PhD;Conviviente;56559;0;1;25/12/2012;41;226;22;133;41;31;31;3;4;3;8;4;0;0;0;0;0;0;0;484;145.2;22.00;0
5370;1973;PhD;Casado;32644;1;0;16/01/2013;52;239;3;141;0;7;23;4;7;1;6;8;1;0;0;0;0;0;50;413;138.9;15.88;1
176;1980;Postgrado;Soltero;67506;0;1;02/01/2014;63;90;38;67;33;36;67;1;4;1;6;3;0;0;0;0;0;0;0;331;99.3;22.07;0
4860;1970;Graduado;Soltero;24206;1;0;08/03/2013;55;10;2;8;3;2;3;1;1;0;3;6;0;0;0;0;0;0;0;28;8.4;2.55;0
10757;1967;PhD;Divorciado;28420;1;0;24/12/2013;43;20;2;5;2;0;0;1;1;0;2;6;0;0;0;0;0;0;0;29;8.7;2.90;0
4023;1970;Graduado;Casado;22979;1;0;06/09/2012;42;16;17;19;20;21;22;3;3;2;2;8;0;0;0;0;0;0;0;115;34.5;6.39;0
6679;1966;Graduado;Soltero;33279;0;0;12/06/2014;78;10;3;3;0;0;0;1;0;0;3;3;0;0;0;0;0;0;0;16;4.8;2.29;0
9923;1972;Master;Soltero;46423;1;1;18/09/2013;78;68;0;16;0;0;8;3;2;0;4;7;0;0;0;0;0;0;0;92;27.6;5.75;0
7181;1977;Graduado;Casado;30368;0;1;07/11/2013;28;35;0;13;2;0;2;2;2;0;3;8;0;0;0;0;0;0;0;52;15.6;3.47;0
3599;1970;Graduado;Casado;63684;0;1;26/11/2012;59;575;80;428;208;93;80;3;8;4;8;5;0;0;0;0;0;0;0;1464;439.2;52.29;0
405;1964;Graduado;Divorciado;41638;0;1;13/02/2013;30;315;0;31;4;0;91;4;5;5;3;8;1;0;0;0;0;0;50;441;147.3;17.64;1
6870;1959;PhD;Divorciado;68805;0;1;17/09/2013;47;182;2;49;17;13;20;1;3;1;7;2;0;0;0;0;0;0;0;283;84.9;20.21;0
832;1966;PhD;Conviviente;65814;0;1;02/03/2014;29;561;14;113;10;14;35;3;8;2;10;5;0;0;0;0;0;0;0;747;224.1;26.68;0
2002;1958;Graduado;Divorciado;71964;0;0;20/05/2013;65;587;51;932;180;34;86;1;5;6;5;3;0;0;0;0;0;0;0;1870;561;93.50;0
3657;1986;Graduado;Soltero;39146;1;0;14/02/2013;41;94;1;33;13;12;12;3;4;0;4;8;0;0;0;0;0;0;0;165;49.5;8.68;0
500;1977;Graduado;Conviviente;96876;0;0;06/08/2013;24;908;43;735;40;194;21;1;7;7;9;2;0;1;1;1;0;0;150;1941;627.3;74.65;1
1951;1981;Secundaria;Casado;34445;0;0;27/01/2013;57;228;122;122;208;129;30;6;11;2;8;9;0;0;0;0;0;0;0;839;251.7;23.31;0
3262;1958;Graduado;Soltero;68281;0;0;07/08/2012;22;995;112;417;42;48;41;1;2;9;13;5;0;0;0;0;0;0;0;1655;496.5;55.17;0
4102;1975;Postgrado;Casado;37284;1;1;29/03/2013;27;11;1;2;2;1;6;1;0;0;3;6;0;0;0;0;0;0;0;23;6.9;2.30;0
7042;1983;Graduado;Casado;36790;0;0;01/03/2013;37;15;3;14;15;21;10;1;2;1;2;9;0;0;0;0;0;0;0;78;23.4;5.20;0
10598;1967;Graduado;Conviviente;27943;1;1;15/04/2013;26;12;1;16;4;1;3;3;2;0;3;8;0;0;0;0;0;0;0;37;11.1;2.31;0
255;1951;Graduado;Divorciado;22263;1;1;30/03/2014;39;17;0;2;0;0;2;2;1;0;3;6;0;0;0;0;0;1;0;21;6.3;1.75;0
2375;1972;Graduado;Conviviente;30261;1;2;25/09/2012;59;15;0;5;0;3;6;1;0;0;3;8;0;0;0;0;0;0;0;29;8.7;2.42;0
9829;1978;Graduado;Conviviente;28587;1;0;12/02/2014;71;22;4;17;12;10;13;3;2;0;4;6;0;0;0;0;0;0;0;78;23.4;5.20;0
6214;1982;Master;Casado;43815;1;0;05/04/2013;63;14;10;29;4;7;15;1;2;0;3;6;0;0;0;0;0;0;0;79;23.7;6.58;0
4954;1956;Graduado;Casado;48195;1;1;21/01/2014;55;106;27;68;52;7;5;6;4;2;5;6;0;0;0;0;0;0;0;265;79.5;11.52;0
7861;1952;Master;Casado;77027;0;1;05/02/2014;63;820;57;242;45;0;11;2;8;3;6;4;0;0;0;0;0;0;0;1175;352.5;51.09;0
4837;1965;PhD;Casado;71322;0;1;16/02/2013;19;753;43;226;69;10;204;2;8;5;13;4;0;0;0;0;0;0;0;1305;391.5;40.78;0
9423;1979;Master;Casado;32765;1;0;23/02/2014;26;13;3;17;7;3;3;2;2;0;4;5;0;0;0;0;0;0;0;46;13.8;3.54;0
4198;1965;Graduado;Conviviente;29672;1;1;12/03/2013;75;20;1;3;0;4;8;1;0;0;3;6;0;0;0;0;0;0;0;36;10.8;3.60;0
153;1953;Graduado;Divorciado;23272;0;0;17/10/2013;24;19;3;6;4;2;12;1;1;0;3;4;0;0;0;0;0;0;0;46;13.8;5.11;0
9323;1949;Master;Conviviente;49912;0;1;07/09/2012;63;520;8;223;32;49;42;4;10;5;7;8;1;0;0;0;0;0;50;874;277.2;25.71;1
10001;1985;Postgrado;Conviviente;7500;1;0;01/08/2012;40;15;17;17;13;14;34;4;2;1;3;9;0;0;0;0;0;0;0;110;33;5.79;0
3945;1947;PhD;Divorciada;68117;0;1;10/03/2013;76;618;44;215;0;17;36;2;11;8;4;6;1;0;0;0;0;0;50;930;294;30.00;1
3799;1955;Graduado;Casado;67225;0;1;26/11/2013;76;315;35;322;46;7;143;3;7;2;11;5;0;0;0;0;0;0;0;868;260.4;31.00;0
8625;1976;Graduado;Casado;17649;1;0;12/11/2013;63;15;1;23;0;5;10;3;3;0;3;8;0;0;0;0;0;0;0;54;16.2;3.18;0
3491;1975;Graduado;Conviviente;55914;0;1;29/04/2013;19;384;60;364;119;101;232;4;11;6;8;7;0;0;0;0;0;0;0;1260;378;35.00;0
983;1984;Graduado;Casado;40059;1;0;28/09/2013;28;110;29;92;28;10;145;1;6;2;3;8;1;0;0;0;0;0;50;414;139.2;20.70;1
9119;1950;Graduado;Conviviente;60905;0;1;05/12/2013;70;208;17;76;36;17;38;2;3;3;7;2;0;0;0;0;0;0;0;392;117.6;23.06;0
4786;1977;Graduado;Casado;75330;1;1;04/10/2012;55;555;82;257;93;61;61;4;10;3;12;6;0;0;0;0;0;0;0;1109;332.7;31.69;0
5872;1951;Graduado;Soltero;60689;0;1;01/06/2013;78;240;90;216;63;6;24;4;4;4;10;3;0;0;0;0;0;0;0;639;191.7;25.56;0
6568;1984;Graduado;Casado;38680;1;0;28/03/2013;61;11;0;36;15;5;12;1;2;0;3;7;0;0;0;0;0;0;0;79;23.7;6.08;0
5628;1982;Graduado;Conviviente;61416;0;0;08/02/2013;31;848;154;323;201;61;78;1;10;3;10;6;1;0;0;0;0;0;50;1665;514.5;55.50;1
5631;1991;Graduado;Soltero;49767;0;0;02/05/2013;54;202;47;197;55;42;149;1;5;4;8;4;0;0;0;0;0;0;0;692;207.6;31.45;0
4974;1970;Graduado;Soltero;83273;1;2;25/09/2012;50;433;89;650;16;102;102;10;4;6;9;7;0;0;0;0;0;0;0;1392;417.6;38.67;0
8416;1981;Graduado;Casado;29009;1;0;29/11/2013;59;20;6;15;10;5;2;2;2;0;3;6;0;0;0;0;0;0;0;58;17.4;4.46;0
5454;1979;Master;Casado;45057;1;0;01/12/2013;49;37;0;7;3;0;3;1;2;0;3;5;0;0;0;0;0;0;0;50;15;4.55;0
4095;1971;Graduado;Casado;37150;1;0;11/09/2012;79;167;37;64;49;34;116;8;4;3;6;7;0;0;0;0;0;0;0;467;140.1;16.68;0
5474;1970;Graduado;Soltero;43020;1;0;30/11/2013;52;45;7;99;4;25;43;3;4;1;4;6;0;0;0;0;0;0;0;223;66.9;12.39;0
4268;1959;Graduado;Casado;53154;0;1;09/06/2014;32;129;0;21;0;1;7;1;3;1;4;4;0;0;0;0;0;0;0;158;47.4;12.15;0
10701;1973;Graduado;Casado;65308;0;0;11/09/2013;43;713;0;264;120;80;34;1;7;8;12;4;0;0;1;1;0;0;100;1211;393.3;37.84;1
3507;1970;Graduado;Soltero;76467;1;0;17/08/2012;71;676;161;426;210;44;58;2;2;5;5;6;0;0;0;0;0;0;0;1575;472.5;78.75;0
2079;1947;Postgrado;Casado;81044;0;0;27/12/2013;39;450;26;535;73;98;26;1;5;6;10;1;0;0;0;0;0;0;0;1208;362.4;52.52;0
626;1951;Graduado;Casado;32871;1;1;09/03/2013;28;22;2;12;0;2;5;1;1;0;3;4;0;0;0;0;0;0;0;43;12.9;4.78;0
4426;1975;Graduado;Soltero;55801;1;1;22/09/2013;25;367;4;51;6;4;95;6;7;2;6;7;0;0;0;1;0;0;50;527;173.1;18.82;1
2591;1959;Graduado;Divorciada;76320;0;1;22/06/2014;42;526;35;214;69;53;35;2;6;3;4;2;0;0;0;0;0;0;0;932;279.6;54.82;0
10509;1955;Master;Soltero;36927;1;1;02/06/2014;24;51;0;16;0;0;4;2;3;0;3;8;0;0;0;0;0;0;0;71;21.3;4.44;0
6382;1953;Graduado;Conviviente;48794;1;1;26/06/2014;27;25;0;11;3;0;15;1;1;0;3;4;0;0;0;0;0;0;0;54;16.2;6.00;0
6673;1965;Graduado;Soltero;23478;0;0;19/03/2013;35;28;6;27;12;17;39;1;3;0;3;8;0;0;0;0;0;0;0;129;38.7;8.60;0
7441;1973;Graduado;Divorciado;71128;1;0;06/10/2012;41;958;159;447;20;0;31;3;2;10;12;7;0;0;0;0;0;0;0;1615;484.5;47.50;0
1071;1976;PhD;Divorciado;70179;0;1;21/07/2013;43;532;88;168;69;44;133;3;7;3;13;5;0;0;0;0;0;0;0;1034;310.2;33.35;0
10061;1950;Graduado;Casado;59462;0;1;05/01/2013;64;724;17;143;0;8;196;2;9;2;12;7;0;0;0;0;0;0;0;1088;326.4;34.00;0
7187;1969;Master;Conviviente;;1;1;18/05/2013;67;375;42;48;94;66;96;7;4;10;4;3;0;0;0;0;0;0;0;721;216.3;25.75;0
8775;1969;Graduado;Conviviente;38361;1;0;27/12/2013;44;39;0;56;20;8;14;3;3;1;3;7;0;0;0;0;0;0;0;137;41.1;8.06;0
1612;1981;PhD;Soltero;;1;0;31/05/2013;61;23;0;15;0;2;7;2;3;0;3;6;0;0;0;0;0;0;0;47;14.1;3.36;0
2345;1982;PhD;Conviviente;70038;0;0;25/10/2013;21;587;54;348;71;54;130;1;4;4;8;2;0;0;0;0;0;0;0;1244;373.2;65.47;0
322;1978;Graduado;Conviviente;42554;1;1;12/01/2013;20;29;1;11;0;0;0;2;2;0;3;4;0;0;0;0;0;0;0;41;12.3;3.73;0
10897;1974;Graduado;Casado;67445;0;1;12/08/2012;66;757;80;217;29;80;11;5;9;6;12;6;0;0;0;0;0;0;0;1174;352.2;30.89;0
123;1951;Graduado;Divorciada;67046;0;1;06/01/2013;74;544;35;133;23;151;107;2;4;5;4;2;0;0;0;0;0;0;0;993;297.9;58.41;0
6103;1948;Graduado;Casado;42192;0;0;06/09/2013;44;40;15;15;17;6;7;1;2;1;3;4;0;0;0;0;0;0;0;100;30;9.09;0
7899;1952;PhD;Casado;77610;0;1;29/10/2012;56;1245;33;332;21;33;16;2;4;7;4;7;0;0;0;0;0;0;0;1680;504;70.00;0
10500;1984;Graduado;Casado;31761;1;0;05/04/2014;65;19;1;20;16;14;28;2;3;0;4;5;0;0;0;0;0;0;0;98;29.4;7.00;0
1655;1979;Graduado;Conviviente;34350;1;0;19/10/2013;30;16;3;15;2;1;11;1;1;0;3;7;0;0;0;0;0;0;0;48;14.4;4.00;0
2406;1949;Graduado;Conviviente;54591;0;1;05/08/2013;55;376;4;94;12;9;24;3;6;2;8;5;0;0;0;0;0;0;0;519;155.7;21.63;0
2712;1956;Graduado;Casado;71866;0;1;25/12/2013;22;184;178;178;103;39;33;1;6;3;10;3;0;0;0;0;0;0;0;715;214.5;31.09;0
5517;1969;Graduado;Casado;25293;1;0;15/09/2013;32;15;0;11;0;2;9;1;1;1;2;8;0;0;0;0;0;0;0;37;11.1;2.85;0
10643;1987;PhD;Soltero;42000;0;0;10/01/2013;35;124;83;267;85;59;35;2;5;2;11;5;0;0;0;0;0;0;0;653;195.9;26.12;0
2254;1983;Graduado;Casado;69520;0;0;07/07/2013;37;627;120;414;121;80;93;1;9;6;5;5;0;0;0;0;0;0;0;1455;436.5;55.96;0
10281;1970;Graduado;Divorciado;64713;1;0;07/02/2014;50;180;60;241;13;54;54;2;5;5;7;4;0;0;0;0;0;0;0;602;180.6;26.17;0
6958;1977;Master;Casado;27889;1;0;05/07/2013;70;14;0;4;0;0;8;1;1;1;2;6;0;0;0;0;0;0;0;26;7.8;2.36;0
954;1960;Secundaria;Divorciada;22123;0;0;27/03/2014;64;15;3;24;34;7;31;1;2;1;3;5;0;0;0;0;0;0;0;114;34.2;9.50;0
5079;1971;Graduado;Casado;;1;1;03/03/2013;53;71;1;16;0;0;9;4;2;1;3;8;0;0;0;0;0;0;0;97;29.1;5.39;0
10339;1954;Master;Conviviente;;0;1;23/06/2013;44;161;0;22;0;0;24;2;4;1;4;6;0;0;0;0;0;0;0;207;62.1;12.18;0
4643;1973;Graduado;Casado;27803;1;0;26/08/2012;22;10;26;46;38;9;49;2;3;0;4;8;0;0;0;0;0;0;0;178;53.4;10.47;0
3117;1955;Graduado;Soltero;;0;1;18/10/2013;75;264;0;21;12;6;147;3;6;1;5;7;0;0;0;0;0;0;0;450;135;20.45;0
6497;1960;Graduado;Casado;51651;0;1;07/11/2012;31;293;6;23;13;6;92;4;6;2;5;8;0;0;0;0;0;0;0;433;129.9;17.32;0
5396;1988;Graduado;Casado;68487;0;0;13/01/2013;26;758;12;385;33;89;89;1;9;7;13;4;0;0;0;0;0;0;0;1366;409.8;40.18;0
5250;1943;Master;Divorciada;;0;0;30/10/2013;39;532;126;490;164;126;126;1;5;5;11;1;0;0;1;0;0;0;50;1564;484.2;68.00;1
1052;1969;Graduado;Casado;56796;0;1;16/02/2013;21;656;38;161;62;47;37;3;8;9;7;7;0;0;0;0;0;0;0;1001;300.3;29.44;0
2802;1992;Postgrado;Casado;87000;0;0;15/12/2012;60;196;25;607;67;17;49;1;4;6;7;2;0;0;0;0;0;0;0;961;288.3;48.05;0
6343;1959;Graduado;Casado;79823;0;1;31/03/2014;74;835;73;380;114;73;43;1;6;9;7;2;0;1;0;0;0;0;50;1518;470.4;60.72;1
6507;1980;Graduado;Soltero;30828;1;0;04/10/2013;22;16;11;15;2;0;12;2;1;1;4;3;0;0;0;0;0;0;0;56;16.8;5.09;0
7901;1971;Master;Casado;34109;0;1;06/11/2013;75;20;1;5;2;1;4;1;0;0;3;4;0;0;0;0;0;0;0;33;9.9;4.13;0
4865;1974;Master;Divorciado;53367;1;1;31/08/2013;57;229;7;140;10;3;11;7;5;1;8;7;0;0;0;0;0;0;0;400;120;14.29;0
2686;1969;Secundaria;Conviviente;22390;0;0;21/10/2013;32;0;1;4;15;1;5;1;1;0;2;7;0;0;0;0;0;0;0;26;7.8;2.36;0
3107;1976;Graduado;Conviviente;71322;0;1;02/05/2014;40;121;24;124;24;15;42;1;4;1;7;2;0;0;0;0;0;0;0;350;105;23.33;0
7734;1993;Graduado;Absurdo;79244;0;0;19/12/2012;65;471;102;125;212;61;245;1;4;10;7;1;0;0;1;1;0;0;100;1216;394.8;52.87;1
1146;1949;Master;Conviviente;49912;0;1;07/09/2012;19;520;8;223;32;49;42;4;10;5;7;8;1;0;0;0;0;0;50;874;277.2;25.71;1
11031;1950;PhD;Casado;48699;1;1;21/05/2013;38;26;1;10;7;0;10;1;1;0;3;5;0;0;0;0;0;0;0;54;16.2;5.40;0
7428;1975;Graduado;Conviviente;80144;0;0;30/09/2013;25;240;132;445;250;192;108;1;3;7;8;1;0;0;0;0;0;0;0;1367;410.1;68.35;0
975;1956;Graduado;Soltero;54252;1;1;28/05/2013;45;178;4;26;8;4;44;5;4;1;5;6;0;0;0;0;0;0;0;264;79.2;12.57;0
1103;1976;Master;Casado;81929;1;0;29/09/2012;74;1486;55;278;49;0;185;2;4;4;10;6;1;0;1;0;0;0;100;2053;645.9;78.96;1
3422;1975;Graduado;Casado;76068;0;1;29/11/2012;58;1115;12;128;33;12;76;1;2;3;4;6;0;1;0;0;1;0;100;1376;442.8;86.00;1
1055;1976;Master;Casado;53204;1;1;20/03/2014;69;29;0;8;2;0;6;1;1;0;3;4;0;0;0;0;0;0;0;45;13.5;5.00;0
6544;1949;PhD;Conviviente;67911;0;1;22/05/2014;71;529;0;356;63;28;0;3;6;7;11;3;0;0;0;0;0;0;0;976;292.8;32.53;0
1241;1984;Postgrado;Casado;14796;1;0;17/09/2012;62;13;3;8;7;4;16;2;1;0;3;9;0;0;0;0;0;0;0;51;15.3;3.40;0
2909;1974;PhD;Casado;78128;0;1;19/02/2014;21;934;24;230;16;24;36;2;8;4;6;3;0;1;1;0;0;0;100;1264;409.2;54.96;1
5802;1972;Secundaria;Casado;14188;0;0;28/02/2013;52;15;7;11;16;12;27;1;2;0;4;6;0;0;0;0;0;0;0;88;26.4;6.77;0
1407;1986;Secundaria;Casado;20425;1;0;29/10/2012;48;10;12;5;3;16;17;2;2;0;3;7;0;0;0;0;0;0;0;63;18.9;4.50;0
6183;1962;Master;Casado;58646;0;1;10/06/2013;21;62;1;44;6;5;22;1;2;1;4;4;0;0;0;0;0;0;0;140;42;11.67;0
340;1970;Graduado;Divorciado;72967;0;1;15/12/2012;73;158;35;179;0;0;125;2;7;2;8;5;1;0;0;0;0;0;50;497;164.1;20.71;1
5991;1949;Master;Casado;48150;0;1;08/06/2013;73;173;2;39;3;2;47;3;5;1;4;7;0;0;0;0;0;0;0;266;79.8;13.30;0
3104;1961;Graduado;Soltero;82332;0;0;17/09/2012;77;830;59;968;51;79;19;1;5;3;12;2;0;0;1;0;0;0;50;2006;616.8;87.22;1
9729;1955;Graduado;Divorciada;58275;1;1;02/06/2013;40;189;10;253;56;43;64;6;8;2;7;7;0;0;0;0;0;0;0;615;184.5;20.50;0
1008;1981;PhD;Conviviente;44953;0;0;21/12/2012;47;728;17;133;11;8;124;1;7;3;13;6;1;0;0;0;0;0;50;1021;321.3;34.03;1
11091;1953;Graduado;Conviviente;34587;1;1;16/05/2014;21;10;2;9;2;0;2;2;1;0;3;4;0;0;0;0;0;0;0;25;7.5;2.50;0
3969;1974;Master;Conviviente;43018;0;1;01/11/2013;58;35;4;17;7;6;64;1;2;2;2;5;0;0;0;0;0;0;0;133;39.9;11.08;0
1916;1954;Master;Casado;45736;0;1;24/07/2013;38;188;3;180;20;3;43;5;7;1;6;7;0;0;0;0;0;0;0;437;131.1;16.81;0
9907;1969;Master;Conviviente;66476;0;1;04/12/2013;52;742;28;152;25;9;57;2;6;8;10;4;0;0;0;0;0;0;0;1013;303.9;33.77;0
87;1981;Postgrado;Casado;27733;1;0;26/08/2013;60;0;7;5;26;2;17;2;2;0;3;7;0;0;0;0;0;0;0;57;17.1;4.07;0
8659;1952;PhD;Conviviente;69805;0;1;21/01/2014;35;750;71;174;13;10;20;2;6;8;11;2;0;0;0;0;0;0;0;1038;311.4;35.79;0
6262;1962;Master;Soltero;72217;0;0;10/04/2013;59;816;42;450;55;56;154;1;3;10;8;2;0;0;0;0;0;0;0;1573;471.9;65.54;0
